Symbol|Name|Date|mkt_val|rbics_econn|rbics_econ|rbics_sectn|rbics_sect|rbics_subsectn|rbics_subsect|rbics_indgrpn|rbics_indgrp|rbics_indn|rbics_ind|rbics_subindn|rbics_subind|msci_esg_env|msci_esg_gov|msci_esg_social|sales_total|sales_ps|sales_growth|MSCI ESG Ovr Score|MSCI ESG Ovr Score
ANTM|Anthem, Inc.|12/31/2014|33693.37515444|35|Healthcare|3515|Healthcare Services|351510|Healthcare Support Services|35151010|Health Plan Providers|3515101020|Other Managed Care|351510102010|Other Managed Care|9.19999980926514|6.30000019073486|1.39999997615814|73923.1|258.766701643931|3.45666814082504|4.40000009536743|BBB
AON|Aon plc|12/31/2014|26552.4|30|Finance|3015|Insurance|301510|Insurance|30151010|Insurance Brokerage|3015101010|Insurance Brokerage|301510101010|Insurance Brokerage|7.30000019073486|10|3.20000004768372|12040|40.1668891855808|1.66342987418728|3.79999995231628|BB
APA|Apache Corporation|12/31/2014|23595.56158164|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101510|Americas Fossil Fuel Exploration and Production|2510151010|Other Americas Fossil Fuel Exploration/Production|251015101030|Pan-Americas Fossil Fuel Exploration/Production|2.5|4.90000009536743|2.40000009536743|13471|33.0494791666667|-10.3666245259166|3.09999990463257|BB
AIV|Apartment Investment and Management Company Class A|12/31/2014|5438.8816291|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151010|Apartment Equity REITs|1.39999997615814|3|6.09999990463257|986.469|6.74475692113807|-0.224337935059311|2.09999990463257|B
AAPL|Apple Inc.|12/31/2014|643120.12922|55|Technology|5515|Hardware|551520|Computer Hardware and Storage|55152025|General Computer Hardware|5515202515|Diversified Technology Hardware|551520251510|Diversified Technology Hardware|5.30000019073486|5.40000009536743|4.30000019073486|199616|29.928807121999|14.6407998943276|6|A
AMAT|Applied Materials, Inc.|12/31/2014|30427.32|55|Technology|5510|Electronic Components and Manufacturing|551030|Semiconductor Equipment and Services|55103010|Semiconductor Manufacturing Capital Equipment|5510301015|Semiconductor Front End Processing Equipment|551030101515|Other Front End Processing Equipment Makers|6.80000019073486|10|6.69999980926514|9072|7.36961819658814|20.8150219736316|7.5|AA
ADM|Archer-Daniels-Midland Company|12/31/2014|33124|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501510|Agriculture|50151025|Agricultural Support Activity Providers|5015102510|Other Agricultural Support Activity Providers|501510251015|Crop Processing|4.19999980926514|10|1.29999995231628|81305|123.940548780488|-9.35088971145699|3.59999990463257|BB
AIZ|Assurant, Inc.|12/31/2014|4742.16882237|30|Finance|3015|Insurance|301510|Insurance|30151030|Diversified Insurance|3015103010|Diversified Insurance|301510301010|Diversified Insurance|7.30000019073486|10|2.70000004768372|10383.189|141.962920772785|14.9125129181536|3|BB
T|AT&T Inc.|12/31/2014|174228.40622563|60|Telecommunications|6010|Telecommunications|601015|Wireless and Wireline Telecommunications Services|60101510|Wireless Services|6010151030|United States Wireless Services|601015103010|Multi-Type United States Wireless Services|10|4.69999980926514|2.09999990463257|132447|25.3681287109749|2.86985833229775|3.29999995231628|BB
ADSK|Autodesk, Inc.|12/31/2014|13647.79416|55|Technology|5520|Software and Consulting|552015|Software|55201510|Design and Engineering Software|5520151010|Computer Aided Design Software|552015101010|Computer Aided Design (CAD) Software|6.90000009536743|4|5.80000019073486|2427.5|9.84668989547038|6.33870685123534|6.90000009536743|A
ADP|Automatic Data Processing, Inc.|12/31/2014|39775.827|10|Business Services|1010|Business Services|101015|Other Professional Services|10101510|Administrative Services|1010151010|Administrative Employment Services|101015101030|Other Human Resources Consulting and PEO Services|9.80000019073486|10|3.59999990463257|11628.9|25.2670254605672|-1.00704848815036|6.69999980926514|A
AN|AutoNation, Inc.|12/31/2014|6845.2528284|20|Consumer Cyclicals|2015|Miscellaneous Retail|201510|Auto Retail|20151015|Motor Vehicle Sales|2015101510|Automobile Dealers|201510151015|New Car Dealers|2|8.5|3.90000009536743|19108.8|160.713204373423|9.08343608713523|3.70000004768372|BB
AZO|AutoZone, Inc.|12/31/2014|19703.79486|20|Consumer Cyclicals|2015|Miscellaneous Retail|201510|Auto Retail|20151020|Motor Vehicles and Parts Sales and Rental|2015102015|Automotive Parts, Accessories and Tires Sales|201510201510|Automotive Parts and Accessories Stores|2|8.5|3.09999990463257|9641.999|279.656248155363|4.23706074376965|2.59999990463257|B
AVB|AvalonBay Communities, Inc.|12/31/2014|21575.71191498|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151010|Apartment Equity REITs|4.90000009536743|10|6.19999980926514|1680.505|12.7922581153671|18.5486248964775|5.69999980926514|BBB
AVY|Avery Dennison Corporation|12/31/2014|4693.01063728|45|Non-Energy Materials|4520|Manufactured Products|452015|Containers and Packaging|45201515|Other Containers and Packaging Products|4520151520|Protective/Pressure Sensitive Material Products|452015152010|Protective/Pressure Sensitive Material Products|6|4|6.5|6330.3|66.1473354231975|3.09934853420194|4.40000009536743|BBB
AVP|Avon Products, Inc.|12/31/2014|4081.833|50|Consumer Non-Cyclicals|5020|Household Products|502020|Personal Care and Cleaning Products|50202025|General Personal Care and Cleaning Products Makers|5020202510|General Personal Care and Cleaning Products Makers|502020251010|General Personal Care and Cleaning Products Makers|7.5|2.59999990463257|4.09999990463257|8851.4|17.6018411967779|-11.3326054073547|3.90000009536743|BB
BHGE|Baker Hughes Inc.|12/31/2014|24334.38|25|Energy|2510|Upstream Energy|251020|Support Activities for Oil and Gas Operations|25102020|Oil and Gas Operations Support Activities|2510202040|Oil and Gas Well Servicing|251020204010|Oil and Gas Well Servicing|7.5|7.19999980926514|6.5|24551|55.9248291571754|9.77910928277589|7.19999980926514|AA
BLL|Ball Corporation|12/31/2014|9336.99117126|45|Non-Energy Materials|4520|Manufactured Products|452015|Containers and Packaging|45201510|Metal Packaging Products|4520151010|Metal Cans and Closures Manufacturing|452015101010|Metal Cans and Closures Manufacturing|10|1|5.90000009536743|8571.8|30.0912729059889|1.2903835700612|7.59999990463257|AA
BAC|Bank of America Corp|12/31/2014|188140.94489564|30|Finance|3010|Banking|301020|United States Banks|30102010|United States Commercial Banks|3010201010|Other United States Commercial Banks|301020101010|Other United States Commercial Banks|5.40000009536743|1.79999995231628|3.90000009536743|97374|9.2354553128692|-0.223378965488975|1.70000004768372|B
BK|Bank of New York Mellon Corporation|12/31/2014|45366.49206863|30|Finance|3020|Investment Services|302010|Investment Services|30201025|Securities Sales and Trading Services|3020102515|Other Securities Sales and Trading Services|302010251520|Securities Sales and Trading Services|5.40000009536743|6.69999980926514|5.30000019073486|15167|13.2934205436579|0.46366827846592|6.09999990463257|A
BAX|Baxter International Inc.|12/31/2014|39750.88999623|35|Healthcare|3510|Biopharmaceuticals|351015|Other Biopharmaceuticals|35101540|Diversified Biopharmaceuticals|3510154010|Diversified Biopharmaceuticals|351015401010|Diversified Biopharmaceuticals|10|4.5|1.20000004768372|16883|19.5941499085923|10.6356487549148|0.699999988079071|CCC
BBT|BB&T Corporation|12/31/2014|28027.94522|30|Finance|3010|Banking|301020|United States Banks|30102010|United States Commercial Banks|3010201015|United States East and South Commercial Banks|301020101525|United States South Atlantic Commercial Banks|0.600000023841858|5.80000019073486|3.09999990463257|9851|13.3695419373617|-7.54575316752698|2.20000004768372|B
BDX|Becton, Dickinson and Company|12/31/2014|26849.36354716|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201515|Diversified Medical Devices and Instruments|3520151510|Diversified Medical Devices and Instruments|352015151010|Diversified Medical Devices and Instruments|10|7.40000009536743|3.79999995231628|8468|42.6485390144101|3.66262784761593|6.09999990463257|A
BBBY|Bed Bath & Beyond Inc.|12/31/2014|14137.22817|20|Consumer Cyclicals|2025|Consumer Retail|202520|Home Improvement Retail|20252015|Furniture and Home Furnishings Stores|2025201520|Home Decor and Furnishings Stores|202520152010|Home Decor and Furnishings Stores|6.90000009536743|3|4|11747.897|53.9173286839799|0.391134055469926|4.19999980926514|BB
BRK.B|Berkshire Hathaway Inc. Class B|12/31/2014|370024.2527982|30|Finance|3015|Insurance|301510|Insurance|30151030|Diversified Insurance|3015103010|Diversified Insurance|301510301010|Diversified Insurance|4.90000009536743|3|4.80000019073486|194864|79.0464322338617|8.39628414084664|3.40000009536743|BB
BBY|Best Buy Co., Inc.|12/31/2014|13658.86486|20|Consumer Cyclicals|2025|Consumer Retail|202515|Electronics and Entertainment Retail|20251510|Electronics Retail|2025151025|General Electronics Retail|202515102510|General Electronics Retail|5.80000019073486|4|4.5|41679|122.008055235903|-6.86881326391527|4.90000009536743|BBB
BIIB|Biogen Inc.|12/31/2014|79622.41035|35|Healthcare|3510|Biopharmaceuticals|351015|Other Biopharmaceuticals|35101540|Diversified Biopharmaceuticals|3510154010|Diversified Biopharmaceuticals|351015401010|Diversified Biopharmaceuticals|6.40000009536743|10|4.30000019073486|8881.924|36.1858872735859|51.5609357133484|6.90000009536743|A
BLK|BlackRock, Inc.|12/31/2014|58921.16391728|30|Finance|3020|Investment Services|302010|Investment Services|30201010|Asset Management and Financial Advisory Services|3020101015|Diverse Asset Management and Financial Advisors|302010101510|Diverse Asset Management and Financial Advisors|5|10|6.19999980926514|11205|65.48332617731|6.86695278969957|8.19999980926514|AA
BA|Boeing Company|12/31/2014|91860.44733894|40|Industrials|4010|Industrial Manufacturing|401010|Aerospace and Defense Manufacturing|40101010|Aerospace Equipment|4010101010|Aviation Equipment|401010101025|Aircraft Manufacturing|7.30000019073486|6.90000009536743|2|90762|123.2007601466|4.77817669672027|6.40000009536743|A
BWA|BorgWarner Inc.|12/31/2014|12442.33306085|20|Consumer Cyclicals|2020|Consumer Vehicles and Parts|202010|Consumer Vehicles and Parts|20201010|Consumer Vehicle Parts Manufacturing|2020101015|Consumer Vehicle Powertrain and Chassis Makers|202010101520|Powertrain Manufacturing|6.19999980926514|8.5|4.59999990463257|8303.9|36.2736104558718|11.6881195443113|6.40000009536743|A
BXP|Boston Properties, Inc.|12/31/2014|19704.23358205|30|Finance|3025|Real Estate|302520|Real Estate Investment Trusts (REITs)|30252015|Equity REITs|3025201510|Equity REITs|302520151045|Office Equity REITs|9.10000038146973|1|6.69999980926514|2398.036|15.6419495394891|-5.21683004462806|5.90000009536743|A
BSX|Boston Scientific Corporation|12/31/2014|17588.7385495|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201510|System-Specific General Medical Devices|3520151010|Cardiology Medical Devices|352015101015|Cardiology Surgical Devices|9.80000019073486|4.69999980926514|2.40000009536743|7380|5.51838707241562|3.31793364132717|2|B
BMY|Bristol-Myers Squibb Company|12/31/2014|97576.59|35|Healthcare|3510|Biopharmaceuticals|351015|Other Biopharmaceuticals|35101540|Diversified Biopharmaceuticals|3510154010|Diversified Biopharmaceuticals|351015401010|Diversified Biopharmaceuticals|4.69999980926514|4.19999980926514|3.90000009536743|15879|9.50838323353293|-3.0881904180653|4.59999990463257|BBB
BRCM|Broadcom Corporation Class A|12/31/2014|25954.67|55|Technology|5510|Electronic Components and Manufacturing|551020|Semiconductor Manufacturing|55102040|Specialized Semiconductors|5510204020|Other Specialized Semiconductors|551020402010|Other Specialized Semiconductors|6.09999990463257|10|3.29999995231628|8428|14.0232945091514|2.5428884292493|4.19999980926514|BB
AVGO|Broadcom Inc.|12/31/2014|25583.1191322409|55|Technology|5510|Electronic Components and Manufacturing|551020|Semiconductor Manufacturing|55102020|General Semiconductors|5510202010|Diversified Semiconductors|551020201010|Diversified Semiconductors|NA|NA|NA|4269|15.9887640449438|69.4047619047619|NA|@NA
BF.B|Brown-Forman Corporation Class B|12/31/2014|18570.60576|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501515|Food and Beverage Production|50151510|Beverages Production|5015151010|Alcoholic Beverage Production|501515101015|Distilleries|2.29999995231628|7|5|3033|5.56066995077226|3.72067574037343|2.40000009536743|B
BCR|C. R. Bard, Inc.|12/31/2014|12478.75213746|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201515|Diversified Medical Devices and Instruments|3520151510|Diversified Medical Devices and Instruments|352015151010|Diversified Medical Devices and Instruments|8.39999961853027|4.80000019073486|2.20000004768372|3316.3|43.1076523994812|9.80762226416343|1.60000002384186|B
CHRW|C.H. Robinson Worldwide, Inc.|12/31/2014|10968.23962|40|Industrials|4015|Industrial Services|401515|Delivery and Logistics Services|40151520|Logistics and Supply Chain Service Providers|4015152010|Logistics and Supply Chain Service Providers|401515201010|Logistics and Supply Chain Service Providers|7.59999990463257|3|2.09999990463257|13470.067|91.2964918463895|5.63038520159383|5.69999980926514|BBB
CA|CA, Inc.|12/31/2014|13346.6574633|55|Technology|5520|Software and Consulting|552015|Software|55201535|IT Infrastructure Software|5520153530|Network Infrastructure Software|552015353025|Other Network Software|6.90000009536743|8.5|5|4347|10.078125|-5.12876473155827|7.09999990463257|A
CVC|Cablevision Systems Corporation Class A|12/31/2014|5662.74102912|60|Telecommunications|6010|Telecommunications|601010|Other Telecommunications Services|60101025|Other United States Telecommunications Services|6010102510|Other United States Telecommunications Services|601010251015|United States Video and Television Services|7.69999980926514|1.29999995231628|7.19999980926514|6460.946|23.8672862879244|3.46467847133623|1.79999995231628|B
COG|Cabot Oil & Gas Corporation|12/31/2014|12229.59853458|25|Energy|2510|Upstream Energy|251015|Fossil Fuel Exploration and Production|25101510|Americas Fossil Fuel Exploration and Production|2510151015|Pan-US Fossil Fuel Exploration/Production|251015101510|Eastern Region Fossil Fuel Exploration/Production|0.699999988079071|5.80000019073486|4.09999990463257|2068.98|5.02368289347966|22.477321645486|2.59999990463257|B
CAM|Cameron International Corporation|12/31/2014|9738.87362775|25|Energy|2510|Upstream Energy|251020|Support Activities for Oil and Gas Operations|25102015|Oil and Gas Field Support Activities|2510201510|Oil and Gas Field Equipment Manufacturing|251020151040|Oil and Gas Wellhead and Pressure Control Products|4.59999990463257|5.40000009536743|5.80000019073486|10561.2|50.6731707317073|7.3270868478283|4.19999980926514|BB
CPB|Campbell Soup Company|12/31/2014|13772|50|Consumer Non-Cyclicals|5015|Food and Tobacco Production|501515|Food and Beverage Production|50151515|Food Production|5015151520|General Food Manufacturing and Processing|501515152010|General Food Manufacturing and Processing|4.30000019073486|7|6|8358|26.1645569620253|0.517137702946482|8.5|AA
COF|Capital One Financial Corporation|12/31/2014|45682.45272305|30|Finance|3030|Specialty Finance and Services|303010|Specialty Finance|30301015|Consumer Finance Services|3030101520|Credit Cards|303010152010|Credit Cards|9|10|2.09999990463257|23785|41.5667074663403|-1.65391771759355|1.42999994754791|B
CAH|Cardinal Health, Inc.|12/31/2014|26640.9|35|Healthcare|3515|Healthcare Services|351510|Healthcare Support Services|35151020|Healthcare Distributors|3515102020|Other Pharmaceuticals Distributors|351510202010|Other Pharmaceuticals Distributors|8.30000019073486|8|2.20000004768372|93928|264.011594202899|-2.90174187212488|8.30000019073486|AA
CFN|CareFusion Corporation|12/31/2014|12117.228|35|Healthcare|3520|Healthcare Equipment|352015|General Medical Devices|35201515|Diversified Medical Devices and Instruments|3520151510|Diversified Medical Devices and Instruments|352015151010|Diversified Medical Devices and Instruments|7.09999990463257|4.69999980926514|2.70000004768372|4081|18.0460310004697|14.7637795275591|1.79999995231628|B
